Questions,Answer
What is a Facial Implant?,"'Facial implants are used to enhance certain features of your face, including your cheeks or your jaw line. The surgery may be elective, or needed as the result of prior surgery on the face. Through a facial implant, a ''plastic surgeon'' can aesthetically improve facial contours.' "
Am I A Candidate For a Face Implant?,"' You are a candidate for this procedure if you are in good physical and ''mental health''. You should not expect perfection. Facial implants will not make you look like someone else. However, they will enhance your current features.' "
How Do I Know If a Face Implant is Right For Me?,"' When you sit down with your surgeon for your pre-operative consultation, he or she will ask detailed questions about your medical history. Among the things the surgeon will need to know is if you have had either cosmetic or reconstructive facial surgery before.'' Additionally, he or she will want to know what you seek to change about your appearance and why you are unhappy with your features. Are there other surgeries you want or need to have done, such as a ''facelift'' ,  forehead lift , or other cosmetic procedure?'' If you have dental problems, you will need to let your surgeon know about these.' "
How Are Facial Implants Done?,""" During your pre-operative consultation, you and your surgeon will decide together whether you'll have local anesthesia with an oral sedative to help you relax or general anesthesia (which means you'll be put to ""'sleep'').'"" In most cases, facial implant surgery is completed on an outpatient basis in a hospital, your surgeon's office or a surgical center. Your surgeon will make this determination based on your particular case.""' The length of surgery will depend on which part of your face is affected, but it commonly lasts between one to two hours.' "
Where Are Face Implants Placed?,"'' Lower jaw implant. The 
  implant is placed inside of the lower lip. Incision site will be secured with 
  sutures that will dissolve in about one week. The procedure takes one to two 
  hours. 
   Cheek implant. The implant 
  is placed internally through upper lip or externally via your lower eyelid. 
  Sutures will vary depending on whether they're internal or external. The 
  procedure take about an hour. 
   Chin implant. The implant is placed internally to the lower lip, or under your chin. As with the cheek implant, sutures will vary depending on whether they're internal or external. The procedure takes 30 minutes to an hour"
How Do I Prepare For a Face Implant?,"""The good news about facial implants is that the recovery is quick. You should need only to take one week off from work, at most. Of course, your recovery will depend on your own personal habits and whether or not you're having other surgery performed."""" You should plan to have someone drive you home from the hospital. If you live alone, you should also plan to have someone stay with you at least the first night once you're home. ""' Make sure to wear a loose blouse or shirt that does not have to be pulled over your face. Your surgeon will instruct you on which foods and medications to avoid before and after facial implant surgery. If you are a smoker, your surgeon may ask you to ''quit smoking'' for a certain period before and after the surgery.' "
What Will I Need When I'm Home?,"' Make sure you establish a home recovery area, which should include:' Plenty of ice 
   Freezer bags
 Ointments or creams as recommended by the surgeon for 
  any external incision sites 
   Clean gauze 
   Soft foods, such as protein shakes, pudding, Jell-O, 
  ice cream 
   Telephone within reaching distance of your primary 
  recovery area 
   Mouthwash (note that tooth brushing may be restricted based on your surgeon's recommendations)"
Are There Complications  With Face Implants?,"'As with any surgery, you do risk certain side effects and complications. You will experience ''bruising'' and swelling,   which can last at least two days. Your surgeon will let you know what to watch for, as far as excessive or abnormal   swelling or ''bruising''.''Because you are having an implant inserted into your body, there is a risk of the facial implant shifting. If this happens, you may have to undergo a follow-up operation. Your surgeon will discuss these possibilities with you. You also run the risk of infection; your surgeon will give you antibiotics in this case.' "
"After Having an Implant, Contact Your Doctor Immediately if:"," You develop a fever of 100 degrees Fahrenheit or more 
   You experience abnormal pain or swelling 
   You experience abnormal discharge (such as pus) from the incision site"
Does Insurance Cover Facial Implants?,"' If you are having implants inserted as part of reconstruction surgery, your insurance carrier may offer coverage. Your surgeon can write a letter detailing your case and provide photos that will be taken in your pre-operative consultation.'"" It's important to be well ""'versed'"" on your carrier's policy so you're not surprised if they don't cover something."""" If you are having the surgery performed on a cosmetic basis only, your insurance carrier likely will not provide coverage.   It's very important that you realize future coverage may be affected and your premiums may increase after facial implant surgery.""' Make sure you ask your insurance carrier exactly how your coverage will be affected.''Reviewed by the doctors at The Cleveland Clinic, Department of Dermatology''Edited by Charlotte E. Grayson, MD, Sept. 2003. ''''Portions of this page © ''The Cleveland Clinic 2000-2003'''' ' "
What is jet lag?,"'Jet lag, also called desynchronosis and flight ''fatigue'', is a temporary disorder that causes ''fatigue'', ''insomnia'', and other symptoms as a result of air travel across multiple time zones. It is considered a ''circadian rhythm'' ''sleep'' disorder, which is a disruption of the internal circadian\xa0clock.' "
What are other symptoms and signs of jet lag?,"'Besides travel\xa0''fatigue'' and ''insomnia'', a jet lag sufferer may experience a number of physical and emotional symptoms, including ''anxiety'', ''constipation'', ''diarrhea'', ''confusion'', ''dehydration'', ''headache'', irritability, ''nausea'', ''indigestion'', ''difficulty concentrating'', ''sweating'', coordination problems, ''dizziness'', daytime sleepiness, malaise (a general feeling of being unwell), and even ''memory loss''. Some individuals report additional symptoms, such as heartbeat irregularities and increased susceptibility to illness.''Children and ''babies'' can also suffer the same jet lag symptoms as adults.''Generally, people do not need a medical evaluation for a diagnosis of jet lag. If you have traveled across several time zones and feel the symptoms associated with jet lag, you likely have it. If your symptoms of jet lag are severe, do not go away after a few days, or you have any other concerns, see a doctor.'  "
How long does it take to recover from jet lag?,"'Recovering from jet lag depends on the number of time zones crossed while traveling. In general, the body will adjust to the new time zone at the rate of one or two time zones per day. For example, if you crossed six time zones, the body will typically adjust to this time change in three to five days.''Jet lag is temporary, so the prognosis is excellent and most people will recover within a few days.''Complications of jet lag are extremely rare. If a person has a preexisting ''heart'' condition, the ''stress'' of the disruption in the circadian rhythm, combined with the ''stress'' of travel, the high altitude, and immobility during flight may result in a ''heart attack''. If the jet lag results in chronic ''sleep'' deprivation, ''stroke'' may occur in certain predisposed individuals.' "
What is a time zone?,"'The definition of a time zone is a geographical region which has the same time everywhere within it. The world has 24 time zones, one for each hour in the day. Each zone runs from north to south in strips that are approximately 1,000 miles (1,600 kilometers) wide. (The actual width of each zone varies to accommodate political and geographical boundaries.) As the earth rotates, dawn occurs at a set hour in one time zone, then an hour later in the time zone immediately to the west and so on through the 24-hour cycle. Thus, in the U.S., when it is 6 a.m. in the Eastern Time zone, it is 5 a.m. in the central zone, 4 a.m. in the mountain zone, and 3 a.m. in the Pacific zone.' "
"What 
causes jet lag?","'The cause of jet lag is the inability of the body of a ''traveler'' to immediately adjust to the time in a different zone. Thus, when a New Yorker arrives in Paris at midnight Paris time, his or her body continues to operate on New York time. As the body struggles to cope with the new schedule, temporary ''insomnia'', fatigue, irritability, and an impaired ability to concentrate may set in. The changed bathroom schedule may cause ''constipation'' or ''diarrhea'', and the brain may become confused and disoriented as it attempts to juggle schedules.' "
How does the body keep time?,"'Our bodies have a sort of internal biological clock that follows a 24-hour cycle, called a circadian rhythm. A tiny part of the brain called the hypothalamus acts like an alarm clock to activate various body functions such as hunger, ''thirst'', and sleep. It also regulates body temperature, ''blood pressure'', and the level of hormones and glucose in the bloodstream. To help the body tell the time of day, fibers in the ''optic nerve'' of the eye transmit perceptions of light and darkness to a timekeeping center within the hypothalamus. So, when the eye of an air ''traveler'' perceives dawn or dusk many hours earlier or later than usual, the hypothalamus may trigger activities that the rest of the body is not ready for, and jet lag occurs.' "
Does the direction of travel matter?,"'Yes. ''Travelers'' flying north or south in the same time zone typically experience the fewest problems because the time of day always remains the same as in the place where the flight originated. These ''travelers'' may experience discomfort, but this usually results from confinement in an airplane for a long time or from differences in climate, culture, and ''diet'' at the new location. Time differences do not play a role.''Travelers flying east, on the other hand, typically experience the most problems because they ""lose"" time. For example, on an international flight from Washington, D.C., to Mecca, Saudi Arabia, a traveler loses eight hours. Meals, sleep, bowel habits, and other daily routines are all pushed ahead eight hours.''Travelers flying west ""gain"" time and usually have an easier time adjusting than eastward travelers. However, they too experience symptoms of jet lag after landing because they still must adjust to a different schedule.'  "
Do the symptoms of jet lag vary in intensity?,"'Yes. People flying across only one or two time zones may be able to adjust without noticeable effects of the time change. Those flying across three or more time zones will likely develop noticeable symptoms of jet lag. Generally, the intensity of symptoms varies in relation to the number of time zones crossed and the direction of travel. People also vary in their susceptibility to jet lag symptoms and the severity of the symptoms.' "
What are risk factors for jet lag?,"'The main cause of jet lag is travel across different time zones. However, there are certain risk factors that may result in symptoms being more severe or longer-lasting.' Travel across three or more time zones: Most people can adjust rapidly to a one or two time zone change. Three or more may cause more noticeable symptoms of jet lag. Flying east: As stated previously, travel from west to east causes travelers to ""lose"" time, and this can be a more difficult adjustment. Age: Older adults may recover from jet lag more slowly. Frequent travel: Pilots, flight attendants, and frequent business travelers who are constantly in different time zones may have difficulty adjusting. Preexisting conditions: Preexisting sleep deprivation, stress, and poor sleep habits prior to travel can exacerbate jet lag symptoms. Flight conditions: The monotony of travel, immobility and cramped seating, airline food, altitude, and cabin pressure can impact jet lag symptoms. Alcohol use: Overconsumption of alcohol during long flights can also worsen the symptoms of jet lag."
Are there any remedies for jet lag? Is it possible to prevent jet lag?,"'There are several home remedies that can help with ''prevention'' of jet lag and easier recovery from the symptoms. The following are 12 tips to help travelers to avoid or to minimize the effects of jet lag.''If you are in good physical condition, stay that way. In other words, long before you embark, continue to ''exercise'', eat right, and get plenty of rest. Your physical stamina and conditioning will enable you to cope better after you land. If you are not physically fit, or have a poor ''diet'', begin shaping up and eating right several weeks before your trip.''If you have a medical condition that requires monitoring (such as ''diabetes'' or ''heart disease'""), consult your physician well in advance of your departure to plan a coping strategy that includes medication schedules and doctor's appointments, if necessary, in the destination time zone.""'If your stay in the destination time zone will last more than a few days, begin adjusting your body to the new time zone before you leave. For example, if you are traveling from the U.S. to Europe for a one-month vacation, set your daily routine back an hour or more three to four weeks before departure. Then, set it back another hour the following week and the week after that. Easing into the new schedule gradually in familiar surroundings will save your body the ''shock'' of adjusting all at once.'""If you are traveling east, try going to sleep earlier and getting up and out into the early morning sun. If traveling west, try to get at least an hour's worth of sunlight as soon as possible after reaching your destination.""'There are online jet lag calculators that can help you figure out how much and when to reset your sleep schedule to help you adjust to a time change before you depart.''Do not drink alcoholic ''beverages'' the day before your flight, during your flight, or the day after your flight. These beverages can cause ''dehydration'', disrupt sleeping schedules, and trigger ''nausea'' and general discomfort.''Likewise, do not drink ''caffeinated'' beverages before, during, or just after the flight. ''Caffeine'"" can also cause dehydration and disrupt sleeping schedules. What's more, ""'caffeine'' can rattle your nerves and intensify any travel ''anxiety'' you may already be feeling.''Drink plenty of water, especially during the flight, to counteract the effects of the dry atmosphere inside the plane. Take your own extra water aboard the airplane if allowed.''While seated during your flight, ''exercise'' your legs from time to time. Move them up and down and back and forth. Bend your knees. Stand up and sit down. Every hour or two, get up and walk around. Do not take sleeping pills, and do not nap for more than an hour at a time.''These measures have a twofold purpose. First, they reduce your risk of developing a ''blood clot'' in the legs. Research shows that long periods of sitting can slow blood movement in and to the legs, thereby increasing the risk of a clot. The seat is partly to blame. It presses against the veins in the leg, restricting blood flow. Inactivity also plays a role. It slows the movement of blood through veins. If a clot forms, it sometimes breaks loose and travels to the ''lungs'' (known as ''pulmonary embolism''), lodges in an artery, and inhibits blood flow. The victim may experience ''pain'' and ''breathing'' problems and ''cough'' up blood. If the clot is large, the victim could die. Second, remaining active, even in a small way, revitalizes and refreshes your body, wards off ''stiffness'', and promotes mental alertness which can ease the symptoms of jet lag.''On long flights traveling across eight, 10, or even 12 time zones, break up your trip, if feasible, with a stay in a city about halfway to your destination. For example, if you are traveling from New York to Bombay, India, schedule a stopover of a few days in Dublin or Paris. (At noon in New York, it is 5 p.m. in Dublin, 6 p.m. in Paris, and 10:30 p.m. in Bombay.)''On a long trip, how you feel is more important than how you look. Wear comfortable clothes and shoes. Avoid items that pinch, restrict, or chafe. When selecting your trip outfit, keep in mind the climate in your destination time zone. Dress for your destination.''Upon arrival, if you are staying at a hotel, check to see that beds and bathroom facilities are satisfactory and that cooling and heating systems are in good working order. If the room is unsuitable, ask for another.''The sooner you adapt to the local schedule, the quicker your body will adjust. Therefore, if you arrive at noon local time (but 6 a.m. your time), eat lunch, not breakfast. During the day, expose your body to sunlight by taking walks or sitting in outdoor cafés. The sunlight will cue your hypothalamus to reduce the production of sleep-inducing ''melatonin'' during the day, thereby initiating the process of resetting your internal clock.''When traveling with children and babies, try to get them on the local schedule as well. When traveling east (you will lose time), try to keep the child awake until the local bedtime. If traveling west when you will gain time, wake your child up at the local time.'""Try to establish sleeping patterns without resorting to pills. However, if you have difficulty sleeping on the first two or three nights, it's OK to take a mild sedative if your physician has prescribed one. But wean yourself off the sedative as soon as possible. Otherwise, it could become habit-forming.""'Valerian'' root is an herb that can be used as treatment for insomnia. Do not take valerian with alcohol. It is important to consult your physician before taking these or any other herbal remedy.''Sleep medications are not recommended for children.'  "
What is the treatment for jet lag?,"'The best way to treat jet lag is to take measures to prevent it. But you may still feel jet lagged when traveling across many time zones, even with some preventive measures. Treatment to cure jet lag involves some of the home remedies discussed.'""When you arrive at your destination, try to adapt to the local schedule as soon as possible. For example, if you arrive at 6 p.m. local time (but noon your time), eat dinner, not lunch. If your normal bedtime at home is 11 p.m., go to bed at 11 p.m. local time (even if it's only 5 p.m. at home). Get as much exposure to sunshine during the day as possible to help reset your internal ""'body clock''.''Once you arrive at your destination, a small dose of caffeine, such as from your morning coffee, may help jolt you awake for a few hours. Caffeine is best reserved for the early part of the day because it can keep you awake at night if taken too late.'  "
Are there effective medications for jet lag? What is the role of melatonin in jet lag?,"'There are no specific medications for jet lag, only medications that may help you get to sleep more easily when you reach your destination, or that remedy some symptoms of jet lag.''Melatonin is a hormone that plays a key role in body rhythms and jet lag. After the sun sets, the eyes perceive darkness and alert the hypothalamus to begin releasing melatonin, which promotes sleep. Conversely, when the eyes perceive sunlight, they tell the hypothalamus to withhold melatonin production. However, the hypothalamus cannot readjust its schedule instantly; it takes several days.''A dose of melatonin that is between 0.3 mg-5 mg may be taken on the first day you travel at the time you go to sleep at your destination, and for a few days, if needed. Melatonin seems to be most effective when crossing five or more time zones, or traveling east. Melatonin should only be taken by adults. Do not drink alcohol when taking melatonin. Consult a doctor if you plan on taking melatonin.''Prescription or ''over-the-counter'' (OTC) sleeping pills may help you reset your body clock to the time at your destination. Try not to use them if possible, but if your doctor has prescribed sleep medication, it may be taken if needed for up to two or three nights. Try not to take it for longer, as these medications can be habit-forming.''OTC ''sleep aids'' include''Prescription sleep medications include the following:'   diphenhydramine (Sominex, Nytol) and doxylamine (Unisom). Short-acting sedative-hypnotics (non-benzodiazepines): zolpidem (Ambien, ZolpiMist), zaleplon (Sonata), and eszopiclone (Lunesta) Melatonin receptor agonists: ramelteon (Rozerem) Benzodiazepines (tranquilizers): flurazepam (Dalmane), temazepam (Restoril), and estazolam (ProSom)"
What is jock itch? What does jock itch look like?,"'Jock itch is a common, ''itchy'' rash of the groin. It can produce a very intense itch and is associated with a red or pink rash involving the groin folds and genitals. Jock itch is primarily a skin condition in men because of anatomic structures unique to males, the male genitalia.''The symptoms and signs of jock itch may come and go, and many cases of jock itch resolve spontaneously without any treatment. Jock itch is primarily seen in the groin, although it may spread to the inner thighs, genitals (including penis, scrotum, labia, and vaginal opening), and anus. Jock itch causes a red or pink rash on the sides of the groin folds. There may be a dry, scaly, well-demarcated skin rash or a collection of small, pinpoint red or pink ''bumps'' at each ''hair follicle''. This form of eruption is often called ''ringworm'' because of its well-defined red edge with central clearing. The medical term for ''ringworm'' of the groin is ''tinea cruris'', and it is caused by a fungal infection.''While jock itch is frequently noted in otherwise healthy people, those with ''diabetes'' and/or ''obesity'' are more susceptible. Possible causes include irritation from tight-fitting or abrasive underwear, excess moisture, ''sweating'', skin rubbing or friction, ''allergic'' problems, fungal infection, ''Candida'' (yeast) infection, and bacterial overgrowth.''Treatment of fungal-related jock itch may include one or a combination of antifungal creams and, rarely, antifungal medications. Treatment of jock itch that is not caused by fungus involves proper groin hygiene, keeping the genital area clean and dry, and washing frequently with gentle soap and water (especially after ''sweating'' or ''exercise'').'  "
What causes jock itch?,"'Causes of jock itch include the following:''Generally, ''diet'' does not seem to affect jock itch.'   Warmth, skin friction, and moist areas in the groin Tight, occlusive clothing and undergarments that trap in sweat Infections caused by fungus and yeasts: Candida (yeast), Trichophyton, and Epidermophyton (fungal molds) Infections by certain types of bacteria"
What are risk factors for jock itch?,"'Jock itch is most common in adult and middle-aged men. Anyone can get jock itch, which is thought to affect nearly all people at some point in their lives.''Certain groups of people may be more prone to jock itch. Patients with ''diabetes'', obesity, and those with a compromised immune system such as from ''HIV/AIDS'', ''hepatitis'', chronic illnesses, ''cancer'', systemic ''chemotherapy'', immunosuppressive ''drugs'' such as ''prednisone'', and those on biologic immune-system-modifying drugs such as ''infliximab'' (''Remicade'') or ''etanercept'' (''Enbrel'') may be more prone to jock itch.''Other risk factors include' male genitalia, heat, moisture, humidity, obesity, excess sweating, exercise, weakened immune system, tight, occlusive fabrics and undergarments, and athlete's foot infection or other fungal infections on the body."
What are jock itch symptoms and signs?,"'Jock itch usually begins with mild intermittent ''itching'' in the groin. The itching can get worse and become unbearable in some cases. The rash is usually on both sides of the groin and affects the folds.''The rash may become dry, rough, and bumpy, develop pus ''blisters'', or begin to ooze. Sometimes, there is central clearing as the redness of the rash spreads outward to the thighs. The itching and rash can spread to the genitals, including the labia, vagina, scrotum, penis, and anus.''Women may also develop vaginal white discharge and yeast infections. Men may develop infections on the head of the penis, especially if they are not circumcised.''Severe cases may be very uncomfortable and develop secondary complications such as breaks in the skin, open sores, ulcers, and rarely ''cellulitis''.'  "
Does jock itch affect the entire body?,"'Jock itch does not affect the entire body. It is usually limited to the groin, inner thigh folds, genitals, and anal area. Itching (pruritus) of the entire body is not typical of jock itch.' "
Which health care professionals diagnose and treat jock itch?,"'Most primary care physicians can accurately diagnose and treat jock itch. A few other medical conditions may appear just like jock itch and should be examined more closely by a dermatologist.''Other medical conditions can mimic jock itch. Some possible mimics include''Jock itch may be associated with '""athlete's foot""', also called ''tinea pedis''. The same fungus that causes '""athlete's foot""' in a person may actually spread to the groin in some cases. It is important to always check the ''feet'' for ''rashes'' in people with jock itch. Spread of the fungus usually occurs when fungal particles pass onto the crotch while putting on underwear. Any foot infection must be treated in order to avoid recurrence of the jock itch.' ringworm, also called tinea, contact dermatitis, intertrigo, erythrasma, impetigo, diaper rash, irritant or contact dermatitis, heat rash, familial pemphigus, and inverse psoriasis."
How do health care professionals diagnose jock itch?,"""The diagnosis of jock itch is usually based on the symptoms and skin appearance. A microscopic examination of skin scrapings covered in a drop of potassium hydroxide will confirm a fungal cause of jock itch. Occasionally, a fungal culture of the skin scrapings may be necessary. Certain bacteria can produce an eruption in the groin indistinguishable from a fungal infection. An examination with a special ultraviolet light, a Wood's light, will enable identification.""'Occasionally, a small ''skin biopsy'' may be used to help the doctor confirm the diagnosis. Rarely, a skin biopsy (surgically taking a small piece of skin using local numbing medicine) that is examined under a microscope may be necessary in atypical or widespread cases. Sometimes skin biopsies help to exclude other possible diagnoses. A skin swab or culture may be taken and sent to the lab to detect an infectious cause of the jock itch. A bacterial culture may be useful to detect bacteria, such as ''Staphylococcus''.' "
Is jock itch curable? Is jock itch contagious?,"'Most cases of jock itch are easily and fully curable. There are very uncommon, long-standing cases of jock itch that may not be cured. Often these more resistant cases may be controlled with proper treatment and medication. Jock itch sometimes clears completely by itself without treatment.''Although most cases of jock itch are not ''contagious'', cases caused by an infection may be transmitted through skin or sexual contact, sharing of swimwear, or towels. It is possible to transmit fungal jock itch to someone else through close skin contact.''Some people are simply more prone to developing jock itch because of their overall health, activity, anatomy, possible altered immune status, exposure history, and other predisposing ''skin conditions'' like ''eczema''. People with '""athlete's foot""' (''tinea pedis'') are more prone to developing jock itch.' "
What is the treatment for jock itch?,"'There are many treatment options and ''skin care'' ''recipes'' for treating jock itch. Since the two primary causes of jock itch are excess moisture and fungal infections, treatment depends on the exact cause of the jock itch. Treatment of jock itch associated with skin irritation and excess moisture should address general measures to keep the groin clean and dry along with the use of zinc oxide ointment. Treatment of fungal jock itch should include antifungal creams used continuously for two to four weeks. ''Clotrimazole'' cream is an effective treatment for both dermatophyte molds and ''Candida'' (yeast) and can be purchased without a prescription.''It is important to keep in mind that no therapy is uniformly effective in all people.'  "
What home remedy can I use for jock itch?,"'Home remedy for mild jock itch includes the following:' Wash the groin skin two to three times a day. Keep the groin area dry. Avoid excess groin skin irritation by wearing 100% cotton underwear. Avoid fabric softeners, bleaches, or harsh laundry detergents. Apply a mix of over-the-counter hydrocortisone cream and clotrimazole (Lotrimin, Mycelex) cream one to two times a day to the affected area and covering this liberally with zinc oxide ointment."
