Questions,Answer
What are some of the complications of overactive bladder?,"'Common complications that can result from overactive bladder include' urinary tract infections (UTIs), skin irritation, skin infection, bladder stones, falls/fractures in elderly, sleep disturbances, negative impact on quality of life, and depression."
What is the prognosis for overactive bladder?,"'The overall prognosis for overactive bladder is generally good. Through a combined approach of behavioral modifications and medications, the patient can help significantly improve bladder urgency, and the quality of life of those affected by overactive bladder can substantially improve.' "
What is obesity?,"'The definition of obesity varies depending on what one reads. In general, overweight and obesity indicate a weight greater than what is healthy. Obesity is a chronic condition defined by an excess amount of body fat. A certain amount of body fat is necessary for storing energy, heat insulation, ''shock'' absorption, and other functions.'""Body mass index best defines obesity. A person's height and weight determines his or her body mass index. The body mass index (BMI) equals a person's weight in kilograms (kg) divided by their height in meters (m) squared (more information will be found later in the article). Since BMI describes body weight relative to height, there is a strong correlation with total body fat content in adults. An adult who has a BMI of 25-29.9 is overweight, and an adult who has a BMI over 30 is obese. A person with a BMI of 18.5-24.9 has a normal weight. A person is morbidly obese (extreme obesity) if his or her BMI is over 40."" "
How common is obesity?,"'Obesity has reached epidemic proportions in the United States. Over two-thirds of adults are overweight or obese, and one in three Americans is obese. The prevalence of obesity in children has increased markedly. Obesity has also been increasing rapidly throughout the world, and the incidence of obesity nearly doubled from 1991 to 1998. In 2015, nearly 40% of adults were obese in the U.S.'  "
What are the health risks associated with obesity?,"""Obesity is not just a cosmetic consideration; it is harmful to one's health as it is a risk factor for many conditions. In the United States, roughly 112,000 deaths per year are directly related to obesity, and most of these deaths are in patients with a BMI over 30. Patients with a BMI over 40 have a reduced life expectancy. Obesity also increases the risk of developing a number of chronic diseases, including the following:"" Insulin resistance. Insulin is necessary for the transport of blood glucose (sugar) into the cells of muscle and fat (which the body uses for energy). By transporting glucose into cells, insulin keeps the blood glucose levels in the normal range. Insulin resistance (IR) is the condition whereby there is diminished effectiveness of insulin in transporting glucose (sugar) into cells. Fat cells are more insulin resistant than muscle cells; therefore, one important cause of insulin resistance is obesity. The pancreas initially responds to insulin resistance by producing more insulin. As long as the pancreas can produce enough insulin to overcome this resistance, blood glucose levels remain normal. This insulin resistance state (characterized by normal blood glucose levels and high insulin levels) can last for years. Once the pancreas can no longer keep up with producing high levels of insulin, blood glucose levels begin to rise, resulting in type 2 diabetes, thus insulin resistance is a pre-diabetes condition. Type 2 (adult-onset) diabetes. The risk of type 2 diabetes increases with the degree and duration of obesity. Type 2 diabetes is associated with central obesity; a person with central obesity has excess fat around his/her waist (apple-shaped figure). High blood pressure (hypertension). Hypertension is common among obese adults. A Norwegian study showed that weight gain tended to increase blood pressure in women more significantly than in men. High cholesterol (hypercholesterolemia) Stroke (cerebrovascular accident or CVA) Heart attack. A prospective study found that the risk of developing coronary artery disease increased three to four times in women who had a BMI greater than 29. A Finnish study showed that for every 1 kilogram (2.2 pounds) increase in body weight, the risk of death from coronary artery disease increased by 1%. In patients who have already had a heart attack, obesity is associated with an increased likelihood of a second heart attack. Congestive heart failure Cancer. Obesity is a risk factor for cancer of the colon in men and women, cancer of the rectum and prostate in men, and cancer of the gallbladder and uterus in women. Obesity may also be associated with breast cancer, particularly in postmenopausal women. Fat tissue is important in the production of estrogen, and prolonged exposure to high levels of estrogen increases the risk of breast cancer. Gallstones Gout and gouty arthritis Osteoarthritis (degenerative arthritis) of the knees, hips, and the lower back Sleep apnea"
9 Most common causes of obesity,"""The balance between calorie intake and energy expenditure determines a person's weight. If a person eats more calories than he or she ""'burns'' (metabolizes), the person gains weight (the body will store the excess energy as fat). If a person eats fewer calories than he or she metabolizes, he or she will lose weight. Therefore, the most common causes of obesity are overeating and physical inactivity. Ultimately, body weight is the result of genetics, metabolism, environment, behavior, and culture.' Physical inactivity. Sedentary people burn fewer calories than people who are active. The National Health and Nutrition Examination Survey (NHANES) showed a strong correlations between physical inactivity and weight gain in both sexes. Overeating. Overeating leads to weight gain, especially if the diet is high in fat. Foods high in fat or sugar (for example, fast food, fried food, and sweets) have high energy density (foods that have a lot of calories in a small amount of food). Epidemiologic studies have shown that diets high in fat contribute to weight gain. Genetics. A person is more likely to develop obesity if one or both parents are obese. Genetics also affect hormones involved in fat regulation. For example, one genetic cause of obesity is leptin deficiency. Leptin is a hormone produced in fat cells and in the placenta. Leptin controls weight by signaling the brain to eat less when body fat stores are too high. If, for some reason, the body cannot produce enough leptin or leptin cannot signal the brain to eat less, this control is lost, and obesity occurs. The role of leptin replacement as a treatment for obesity is under exploration. A diet high in simple carbohydrates. The role of carbohydrates in weight gain is not clear. Carbohydrates increase blood glucose levels, which in turn stimulate insulin release by the pancreas, and insulin promotes the growth of fat tissue and can cause weight gain. Some scientists believe that simple carbohydrates (sugars, fructose, desserts, soft drinks, beer, wine, etc.) contribute to weight gain because they are more rapidly absorbed into the bloodstream than complex carbohydrates (pasta, brown rice, grains, vegetables, raw fruits, etc.) and thus cause a more pronounced insulin release after meals than complex carbohydrates. This higher insulin release, some scientists believe, contributes to weight gain. Frequency of eating. The relationship between frequency of eating (how often you eat) and weight is somewhat controversial. There are many reports of overweight people eating less often than people with normal weight. Scientists have observed that people who eat small meals four or five times daily, have lower cholesterol levels and lower and/or more stable blood sugar levels than people who eat less frequently (two or three large meals daily). One possible explanation is that small frequent meals produce stable insulin levels, whereas large meals cause large spikes of insulin after meals. Medications. Medications associated with weight gain include certain antidepressants (medications used in treating depression), anticonvulsants (medications used in controlling seizures such as carbamazepine [Tegretol, Tegretol XR , Equetro, Carbatrol] and valproate [Depacon, Depakene]), some diabetes medications (medications used in lowering blood sugar such as insulin, sulfonylureas, and thiazolidinediones), certain hormones such as oral contraceptives, and most corticosteroids such as prednisone. Some high blood pressure medications and antihistamines cause weight gain. The reason for the weight gain with the medications differs for each medication. If this is a concern for you, you should discuss your medications with your physician rather than discontinuing the medication, as this could have serious effects. Psychological factors. For some people, emotions influence eating habits. Many people eat excessively in response to emotions such as boredom, sadness, stress, or anger. While most overweight people have no more psychological disturbances than normal weight people, about 30% of the people who seek treatment for serious weight problems have difficulties with binge eating. Diseases such as hypothyroidism, insulin resistance, polycystic ovary syndrome, and Cushing's syndrome are also contributors to obesity. Some diseases, such as Prader-Willi syndrome, can lead to obesity. Social issues: There is a link between social issues and obesity. Lack of money to purchase healthy foods or lack of safe places to walk or exercise can increase the risk of obesity."
What are other factors associated with obesity?," Ethnicity. Ethnicity factors may influence the age of onset and the rapidity of weight gain. African-American women and Hispanic women tend to experience weight gain earlier in life than Caucasians and Asians, and age-adjusted obesity rates are higher in these groups. Non-Hispanic black men and Hispanic men have a higher obesity rate then non-Hispanic white men, but the difference in prevalence is significantly less than in women. Childhood weight. A person's weight during childhood, the teenage years, and early adulthood may also influence the development of adult obesity. Therefore, decreasing the prevalence of childhood obesity is one of the areas to focus on in the fight against obesity. For example,being mildly overweight in the early 20s was linked to a substantial incidence of obesity by age 35;being overweight during older childhood is highly predictive of adult obesity, especially if a parent is also obese;being overweight during the teenage years is even a greater predictor of adult obesity. being mildly overweight in the early 20s was linked to a substantial incidence of obesity by age 35; being overweight during older childhood is highly predictive of adult obesity, especially if a parent is also obese; being overweight during the teenage years is even a greater predictor of adult obesity. Hormones. Women tend to gain weight especially during certain events such as pregnancy, menopause, and in some cases, with the use of oral contraceptives. However, with the availability of the lower-dose estrogen pills, weight gain has not been as great a risk."
What methods measure body fat?,"""BMI is a calculated value and approximates the body's fat percentage. Actually measuring a person's body fat percentage is not easy and is often inaccurate without careful monitoring of the methods. The following methods require special equipment, trained personnel, can be costly, and some are only available in certain research facilities.""'The following two methods are simple and straightforward:' Underwater weighing (hydrostatic weighing): This method weighs a person underwater and then calculates lean body mass (muscle) and body fat. This method is one of the most accurate ones; however, the equipment is costly. BOD POD: The BOD POD is a computerized, egg-shaped chamber. Using the same whole-body measurement principle as hydrostatic weighing, the BOD POD measures a subject's mass and volume, from which their whole-body density is determined. Using this data, body fat and lean muscle mass can then be calculated. DEXA: Dual-energy X-ray absorptiometry (DEXA) measures bone density. It uses X-rays to determine not only the percentage of body fat but also where and how much fat is located in the body. Skin calipers: This method measures the skinfold thickness of the layer of fat just under the skin in several parts of the body with calipers (a metal tool similar to forceps); the results are then used to calculate the percentage of body fat. Bioelectric impedance analysis (BIA): There are two methods of the BIA. One involves standing on a special scale with footpads. A harmless amount of electrical current is sent through the body, and then percentage of body fat is calculated. The other type of BIA involves electrodes that are typically placed on a wrist and an ankle and on the back of the right hand and on the top of the foot. The change in voltage between the electrodes is measured. The person's body fat percentage is then calculated from the results of the BIA. Early on, this method showed variable results. Newer equipment and methods of analysis seem to have improved this method."
Are weight-for-height tables useful to determine obesity?,"""Measuring a person's body fat percentage can be difficult, so other methods are often relied upon to diagnose obesity. Two widely used methods are weight-for-height tables and body mass index (BMI). While both measurements have their limitations, they are reasonable indicators that someone may have a weight problem. The calculations are easy, and no special equipment is required.""""Most people are familiar with weight-for-height tables. Although such tables have existed for a long time, in 1943, the Metropolitan Life Insurance Company introduced their table based on policyholders' data to relate weight to disease and mortality. Doctors and nurses (and many others) have used these tables for decades to determine if someone is overweight. The tables usually have a range of acceptable weights for a person of a given height.""""One problem with using weight-for-height tables is that doctors disagree over which is the best table to use. Several versions are available. Many have different weight ranges, and some tables account for a person's frame size, age and sex, while other tables do not.""'A significant limitation of all weight-for-height tables is that they do not distinguish between excess fat and muscle. A very muscular person may be classified as obese, according to the tables, when he or she in fact is not.' "
What is the body mass index (BMI)?,"'The body mass index (BMI) is a now the measurement of choice for many physicians and researchers studying obesity.'""The BMI uses a mathematical formula that accounts for both a person's weight and height.""'The BMI measurement, however, poses some of the same problems as the weight-for-height tables. Not everyone agrees on the cutoff points for ""healthy"" versus ""unhealthy"" BMI ranges. BMI also does not provide information on a person\'s percentage of body fat. However, like the weight-for-height table, BMI is a useful general guideline and is a good estimator of body fat for most adults 19 and 70 years of age. However, it may not be an accurate measurement of body fat for bodybuilders, certain athletes, and ''pregnant'' women.'""The BMI equals a person's weight in kilograms divided by height in meters squared (BMI = kg/m""'2''). To calculate the BMI using pounds, divide the weight in pounds by the height in inches squared and multiply the result by 703.''It is important to understand what ""healthy weight"" means. Healthy weight is defined as a body mass index (BMI) equal to or greater than 19 and less than 25 among all people 20 years of age or over. Generally, obesity is defined as a body mass index (BMI) equal to or greater than 30, which approximates 30 pounds of excess weight.''The World Health Organization uses a classification system using the BMI to define overweight and obesity.''The table below has already done the math and metric conversions. To use the table, find the appropriate height in the left-hand column. Move across the row to the given weight. The number at the top of the column is the BMI for that height and weight.''Table Courtesy of the National Institutes of Health''Below is a table identifying the risk of associated disease according to BMI and waist size''.''* Disease risk for type 2 diabetes, ''hypertension'', and CVD.''+ Increased waist circumference can also be a marker for increased risk even in persons of normal weight.''Table Courtesy of the National Institutes of Health' A BMI of 25 to 29.9 is defined as a ""pre-obese."" A BMI of 30 to 34.99 is defined as ""obese class I."" A BMI of 35 to 39.99 is defined as ""obese class II."" A BMI of or greater than 40.00 is defined as ""obese class III."""
"Does it matter where body fat is located? (Is it worse to be an ""apple"" or a
""pear""?)","'Concern is directed not only at how much fat a person has but also where that fat is located on the body. The pattern of body fat distribution tends to differ in men and women.''In general, women collect fat in their hips and buttocks, giving their figures a ""pear"" shape. Men, on the other hand, usually collect fat around the belly, giving them more of an ""apple"" shape. (This is not a hard and fast rule; some men are pear-shaped and some women become apple-shaped, particularly after ''menopause''.)''Apple-shaped people whose fat is concentrated mostly in the abdomen are more likely to develop many of the health problems associated with obesity. They are at increased health risk because of their fat distribution. While obesity of any kind is a health risk, it is better to be a pear than an apple.'""In order to sort the types of fruit, doctors have developed a simple way to determine whether someone is an apple or a pear. The measurement is called waist-to-hip ratio. To find out a person's waist-to-hip ratio""'Women with waist-to-hip ratios of more than 0.8 and men with waist-to-hip ratios of more than 1.0 are ""apples.""'""Another rough way of estimating the amount of a person's ""'abdominal fat'' is by measuring the waist circumference. Men with a waist circumference of 40 inches or greater and women with a waist circumference of 35 inches or greater are considered to have increased health risks related to obesity.' measure the waist at its narrowest point, and then measure the hips at the widest point; divide the waist measurement by the hip measurement. For example, a woman with a 35-inch waist and 46-inch hips would have a waist-to-hip ratio of 0.76 (35 divided by 46 = 0.76)."
What can be done about obesity?,"'All too often, obesity prompts a strenuous diet in the hopes of reaching the ""ideal body weight."" Some amount of weight loss may be accomplished, but the lost weight usually quickly returns. Most people who lose weight regain the weight within five years. It is clear that a more effective, long-lasting treatment for obesity must be found.''We need to learn more about the causes of obesity, and then we need to change the ways we treat it. When obesity is accepted as a chronic disease, it will be treated like other chronic diseases such as diabetes and ''high blood pressure''. The treatment of obesity cannot be a short-term ""fix"" but has to be an ongoing lifelong process.''Obesity treatment must acknowledge that even modest weight loss can be beneficial. For example, a modest weight loss of 5%-10% of the initial weight, and long-term maintenance of that weight loss can bring significant health gains, including''It is not necessary to achieve an ""ideal weight"" to derive health benefits from obesity treatment. Instead, the goal of treatment should be to reach and hold to a ""healthier weight."" The emphasis of treatment should be to commit to the process of lifelong ''healthy living'', including eating more wisely and increasing physical activity.''In sum, the goal in dealing with obesity is to achieve and maintain a ""healthier weight.""' lowered blood pressure; reduced blood levels of cholesterol; reduced risk of type 2 (adult-onset) diabetes (In the Nurses Health Study, women who lost 5 kilograms [11 pounds] of weight reduced their risk of diabetes by 50% or more.); decreased chance of stroke; decreased complications of heart disease; decreased overall mortality."
