Questions,Answer
What are possible future treatments for hemophilia?,"'Multiple trials and studies are underway to examine the possibility to use gene therapy to replace the defective genes in hemophilia. To date, stable and sustained production of the deficient clotting factors has not been achieved in humans, but this is an area of active investigation that holds great promise for the future.' "
What is colic? What causes colic in babies?,"'Physicians have recognized infantile colic for a long time. In 1954, Dr. Morris Wessel, a well-known New Haven pediatrician, defined an infant with colic as ""one who, otherwise healthy and well-fed, had paroxysms of irritability, fussing, or crying without an obvious cause lasting for a total of three hours a day and occurring on more than three days in any one week for a period of three weeks."" The only modification (Rome IV criteria) of this original ""Rule of Three\'s"" is the notation that colic duration is now ""one or more weeks."" It is also important to remember that not all fussy ''babies'' suffer from colic. Most infants normally cry two to three hours per day, but the crying spreads out during the 24-hour period.' "
What are colic symptoms and signs in babies?,"""The crying or fussing most frequently begins suddenly and often after a feeding. The cry is loud, high pitched, and continuous, and the spells last from one to four hours. The baby's face often gets flushed or red. The belly is sometimes distended or prominent, the legs alternating between flexed and extended straight out; the ""'feet'' are often ''cold'' and the hands clenched. The episodes, while they can occur at any time of the day or night, typically begin in the late afternoon or early evening, just when parents or caregivers are most exhausted. There are some babies who are more prone to infantile colic than others. If one or both parents were colicky, their baby is more at risk. Infantile colic typically begins at about 2 to 3 weeks of age, reaches its peak at 2 months, begins to subside by 3 months, and is gone by 3½ to 4 months of age. But the frustrating fact remains that although many babies experience colic and much research has been done on the topic, there is no one proven cause of colic. Some studies found no discernible cause for one-quarter of those babies who suffered from colicky episodes. This reality is very frustrating for most parents.''There are factors that may worsen the ''colic symptoms'' amongst all colicky babies:' Overfeeding in an attempt to lessen the crying Feeding certain foods, especially those with high sugar content (for example, undiluted juices), may increase the amount of gas in the intestine and worsen the situation The presence of excessive anger, anxiety, fear, or excitement in the household A multitude of other factors yet unknown"
What remedies can help babies with colic?,"'This is a very common problem (up to 40% of all babies suffer from colic). Discuss any concerns with the child\'s pediatrician and talk to other parents or relatives who have had similar experiences. Also keep in mind that colic generally occurs in big, healthy, active, vigorous babies who are great eaters and who grow very well. Sickly, poor-feeding, unhealthy babies or babies with significant underlying problems may well be cranky, miserable, and unhappy; however, these infants tend to be this way most of the time, whereas the baby with colic generally has episodes at a very predictable (""set your clock by the beginning and end"") time of the day.''Here are some suggestions:'   Do not overfeed! Stick to the baby's regular feeding schedule of timing and amount of milk taken, as measured in ounces in the bottle-fed baby or in minutes on the breast in the breastfed baby. Breastfeeding mothers should avoid too many milk products (""you don't have to drink milk to make milk""), caffeine, onions, cabbage, beans, broccoli, and other gas-producing, irritating foods. Be sure that if the baby is taking juices, that they are very diluted, or just offer plain water. If babies are really thirsty, they will drink it. Avoid juices (young infants should not be drinking juice anyway). In the formula-fed baby, try changing to a formula containing whey hydrolysate (such as Good Start) or try a low-allergy formula (such as Nutramigen, Alimentum, or Pregestimil). Some research suggests that making these changes can result in a decrease in the number of episodes and duration of symptoms in some infants. It is worth the expense of a week's trial to see if the formula is at all contributing to the colic. Consider the use of a pacifier. Babies naturally have a strong sucking reflex. The non-nutritive sucking associated with pacifier use calms some babies. Other calming techniques might include infant massage, a warm bath, or a warm washcloth applied to the tummy. Take a break! When the anxiety, fear, and tension get to be too much (or perhaps an hour before!), try to have someone else watch the baby, even for an hour, and leave the house. Try to keep a positive attitude. Try walking the baby in a front-pouch-style carrier with his legs drawn up and pressure off his belly. Though there is no clear evidence that physical stimulation helps, many parents swear by it. Rhythmic, steady movements, like rocking gently or by use of ""white noise"" sounds, like running the vacuum, or having the clothes dryer within earshot soothe some babies. (Never leave a baby unattended near the dryer, as there is a serious risk of injury.) Wrap the baby firmly in a comfortable blanket (""swaddling""). Medications, such as simethicone (Phazyme, Flatulex, Mylicon, Gas-X, Mylanta Gas), and other homeopathic treatments have not conclusively proven to be more effective than placebo (sugar pill) and should be avoided unless prescribed by the infant's medical provider. Hyoscyamine (Levsin), an antispasmodic medication used to treat adults with various intestinal ailments, has been associated with serious side effects in young infants. Be cautious with herbal remedies. Although there are some who recommend chamomile, fennel and others, there is little evidence that these treatments cure colic. Try to avoid using gripe water, unless recommended specifically by the pediatrician, because there are often unregulated ingredients (alcohol, etc.) that may be harmful to the infant. Recently, there have been some interesting results using certain probiotics (dietary supplements containing live bacteria or yeast and used to aid digestion). Systematic reviews of research trials examining the use of Lactobacillus reuteri have shown reduced crying intervals among both breastfed and formula-fed infants. While not a cure for colic, probiotics may be helpful for some infants. It is important to discuss these options with a health care professional prior to using them."
"What can the doctor do to help a colicky baby? What is the treatment for colic 
in an infant?","'It is critically important to consult the baby\'s doctor at the very beginning of the suspected colic symptoms. While there are no tests that doctors can perform where the results come back ""colic,"" it is very important to exclude several other causes of crying or sudden-onset screaming in a newborn. Remember that other less serious causes of crying include anything that causes discomfort. Check if the infant is hungry, too cold or too warm, over-tired or suffering from food intolerance (gassy, overly ''loose stool'' that may be a sign of lactose or milk protein intolerance). Other more serious medical conditions to consider include intestinal blockage or obstruction, abdominal infection, a ''hernia'"", a scratch of the baby's eye, an ""'ear infection'', a ''bladder infection'', hair or ''fiber'"" wrapped around fingers or toes, and others. Once the baby receives a clean bill of health, an understanding, supportive doctor is worth his/her weight in gold! Should a colicky baby's symptoms ever suddenly change, the doctor will reassess the situation and look for unrelated problems that can arise in any baby. As discussed above, the doctor may recommend an ""'over-the-counter'' anti-gas bubble medicine for the baby (for example, simethicone or Mylicon Drops) or even a ''probiotic''. Babies take these medications orally. When it seems that there are as many home remedies or ""cures"" for colic as there are grandparents, always call the baby\'s doctor first. Finally, remember that after the three or four months, the colic resolves; there are no long-term problems associated with colic.'  "
"Which is better, breastfeeding or formula-feeding?","'Human milk'' is the preferred feeding for all infants. With rare exceptions, this includes premature and sick newborns, as well. Pediatricians generally advise that full-term, healthy infants exclusively breastfeed when possible for the first 12 months of life and, thereafter, for as long as mutually desired. Advantages of ''breastfeeding'' include''Some parents choose ''formula-feeding'' either because of personal preference or because medical conditions of either the mother or the infant make breastfeeding ill-advised. Parents need not feel guilty for choosing formula-feeding. Infant formulas are a time-tested, perfectly acceptable alternative to breastfeeding. Even though ''formula-fed'' ''babies'' do not receive infection-fighting antibodies from the breast milk, they still will have received a four- to six-month supply of these antibodies via placental blood flow prior to delivery. Remember also that the majority of breastfeeding infants end up on a combination of breast- and formula-feedings before their first birthday.''Some common reasons for choosing formula-feeding include:'  breast milk is nutritionally sound and easy to digest; breastfeeding is believed to enhance a close mother-child relationship; breast milk contains infection-fighting antibodies (immunoglobulins) that may reduce the frequency of diarrhea, gastroenteritis, otitis media (ear infections), and other respiratory infections in the infant; and breast milk leads to cost savings and is convenient. There is an inadequate supply of maternal breast milk. The baby is sucking inefficiently. Parents are unable to quantify the amount of breast milk received by the baby. Some parents want to know exactly how much their baby is receiving at each feeding, and formula/bottle-feeding allows exact measurement. A significant reason for not breastfeeding is concern about transferring certain drugs the mother is taking through the breast milk to the infant. Examples of medications that are considered unsafe for the baby include cimetidine (Tagamet), cyclophosphamide (Cytoxan), lithium (Lithobid), gold salts, methotrexate (Rheumatrex, Trexall), metronidazole (Flagyl), cyclosporine, and bromocriptine (Parlodel). Cancer chemotherapy agents are generally also contraindicated. Numerous other medications have not yet been adequately studied in the context of breastfeeding and the possible effects on the baby. Mothers taking medications may choose bottle-feeding rather than risk any potential effect on the baby. An increasing number of mothers must return to work shortly after their baby's delivery. Formula-feeding offers a practical alternative for mothers who may not be able to breastfeed due to work schedules. Formula-fed babies often need to eat less frequently than do breastfed babies because breast milk moves through the digestive system more quickly. Thus, breastfed babies may become hungry more frequently. A benefit of bottle-feeding is that the entire family can immediately become intimately involved in all aspects of the baby's care, including feedings. The mother can therefore get more rest, which can be critically important, especially if the pregnancy and/or delivery were especially difficult."
"What is in an infant formula, and how do I choose the right one?","'This article is designed to review the various types of infant formulas and the nutritional basis for choosing one formula type over another. This information can help ""demystify"" the numerous choices available to a parent when considering options at the pharmacy or grocery store. A small percentage of ''newborn'"" infants will require a specialized formula (for example, premature infants, infants with metabolic diseases, or infants with intestinal malformations). These children's unique dietary requirements should be an item of individual discussion between the parents and the infant's pediatrician and will not be addressed here.""'In order to achieve appropriate growth and maintain good health, infant formulas must include proper amounts of water, carbohydrate, protein, fat, ''vitamins'', and ''minerals''. Each of these components is discussed below. The three major classes of infant formulas are as follows:'""Water is an important part of a baby's ""'diet'"" because water makes up a large proportion of the baby's body. When properly prepared, all infant formulas are approximately 85% water.""'Infant formulas are available in three forms: liquid ready-to-use, liquid concentrate, and powder concentrate. Liquid ready-to-use formulas do not require the addition of water, while the liquid and powder concentrates require the addition of water.'""It is of prime importance for parents to read, understand, and follow the manufacturer's directions when adding water to liquid and powder concentrates. Adding too much water to these concentrates or adding water to ready-to-use formulas can lead to water intoxication in the baby. In severe cases, water intoxication can cause ""'low blood sodium'' levels, irritability, ''coma'', and even permanent ''brain damage''. Conversely, failing to adequately dilute the concentrates with water causes formulas to be too concentrated, or ""hypertonic."" Hypertonic formulas can induce ''diarrhea'' and ''dehydration''. In extreme cases, ingestion of overly hypertonic formulas can lead to ''kidney failure'', ''gangrene'' of the legs, and ''coma''. Therefore, parents should not adjust the amount of water that is added to concentrates to either ""fatten the baby up"" or ""put the baby on a diet."" Instead, parents should discuss their concerns regarding the baby\'s calorie intake with his/her pediatrician.''Carbohydrates (glucose, lactose, sucrose, galactose, etc.) are sugars or several sugars linked together. Carbohydrates provide energy (calories) for the brain, muscles, and other organs. Lactose is a carbohydrate consisting of glucose linked to galactose. Lactose is the major carbohydrate in human breast milk, cow milk, and in most milk-based infant formulas.''While most infants will thrive on a formula that contains lactose, some infants are lactose intolerant. ''Lactose intolerance'' is due to a lactase enzyme deficiency (low levels of enzyme activity) in the small intestine. Lactase enzymes are necessary for ""digesting"" lactose by breaking the link between glucose and galactose. The ''intestines'' can then absorb the smaller glucose and galactose molecules. In infants who are lactase deficient, the undigested lactose cannot be absorbed. This, in turn, can cause ''diarrhea'', ''cramps'', ''bloating'', ''vomiting'', and ''gas''. ''Lactase deficiency'' is more common in premature infants than in full-term babies. Lactase deficiency can also develop temporarily during recovery from viral gastroenteritis (commonly referred to as the ""''stomach flu''""). Finally, lactase deficiency can be ''inherited'' (rarely).''For infants with lactose intolerance, formulas that contain no lactose can be used. Lactofree is an example of a milk-based formula that contains ''corn''-syrup solids rather than lactose as its carbohydrate calorie source. Many soy-protein formulas also do not contain lactose and are suitable for lactose-intolerant infants. In addition to ''corn''-syrup solids, other examples of carbohydrates contained in lactose-free formulas include sucrose (table ''sugar''), tapioca starch, modified cornstarch, and glucose polymers (short chains of glucose molecules).'""Proteins contain different amino acids that are linked together. Proteins provide both calories and the amino-acid building blocks that are necessary for proper growth. The protein in human milk provides between 10%-15% of an infant's daily caloric need. Casein and whey are the two major proteins of human milk and most milk-based formulas. (Immunoglobulins, a type of protein unique to breast milk, provide infection-fighting immunity and are not considered as a nutritional source and are not efficiently metabolized.) While formulas from different manufacturers may vary slightly in the relative proportion of these two proteins, healthy babies generally thrive on any milk-based formula brand.""'Some infants have a true ''allergy'' to the cow proteins that are in milk-based formulas. Infants with true ''cow milk allergy'' can develop ''abdominal pain'', diarrhea, ''rectal bleeding'', skin ''rash'', and ''wheezing'' when given milk-based formulas. These symptoms will disappear as soon milk-based formula is removed from the diet. ''Allergy'' to cow-milk protein is different from lactose intolerance. Treatment of cow-milk-protein ''allergy'' involves using formulas that contain no cow milk or using formulas that contain ""predigested"" casein and whey proteins. The predigesting process breaks the whole proteins into smaller pieces or into amino acids. The amino acids and smaller protein pieces are hypoallergenic (do not cause allergy).''Soy-protein formulas contain no cow milk and are reasonable alternatives for infants with true cow-''milk allergy''. Since most soy-protein formulas also contain no lactose, they are also suitable for infants with lactose intolerance. The carbohydrates in soy-protein formulas are sucrose, corn-syrup solids, and cornstarch or glucose polymers.''Certain infants have allergy to both cow-milk proteins and soy proteins. These infants require a formula in which the cow-milk protein (casein) has been ""predigested"" and specific amino acids added to provide a formula that can provide proper ''nutrition'"". The decision to utilize one of these specialized formulas should be made in consultation with the infant's pediatrician.""'Fat in human milk and formula provides a significant percentage of the total daily caloric needs for a growing infant. Formula manufacturers utilize many different vegetable oils for fat, including corn, soy, safflower, and coconut oils. Some formulas contain ""predigested"" ''fats'' known as medium chain ''triglycerides'' (MCT). These are analogous to the ""predigested proteins"" discussed above. Because of their unique application, formulas containing MCT are not routinely recommended for healthy infants and children.''There is a significant amount of research into determining the ideal concentration and ratios of fatty acids such as arachidonic acid (ARA) and docosahexanoic acid (DHA) for infant ''nutrition'"". Some studies have suggested that these may have a positive effect on short-term cognitive function and possibly early visual acuity. More research is needed to clarify this issue, and you should discuss this with your infant's pediatrician before supplementing.""'Vitamins are organic substances that are essential in minute quantities for the proper growth, maintenance, and functioning of the baby. Vitamins must be obtained from food because the body cannot produce them. The exception is ''vitamin D'', which can be produced by the skin when it is exposed to the sun. All exclusively breastfed babies and infants consuming less than 32 oz/day of formula will not receive enough ''vitamin D'' precursor and thus should receive a daily ''vitamin D'' supplement. There are four fat-soluble vitamins (A, D, E, and K) and several water-soluble vitamins. These include the B vitamins, B1 (''thiamine''), B2 (riboflavin), B3 (''niacin''), B6 (''pyridoxine''), and B12 (cobalamin), as well as folate and ''vitamin C'' and pantothenic acid, and biotin. These vitamins have been added to infant formulas to ensure proper nutrition. Unless otherwise directed by their pediatricians, routine vitamin supplementation is not necessary for healthy full-term infants taking formulas.''High doses of certain vitamins can have adverse effects. For example, high doses of ''vitamin A'' can cause ''headaches'', ''vomiting'', ''liver'' damage, brain swelling, and bone abnormalities. High doses of vitamin D can lead to high levels of calcium in the blood and kidney and ''heart'' damage. Therefore, high doses of vitamins should not be given to infants and young children without supervision by their pediatricians.''Minerals (calcium, phosphorus, magnesium, iron, ''iodine'', copper, and zinc) and trace elements (manganese, chromium, selenium, and molybdenum) are included in most formulas. Therefore, there is no evidence that mineral supplementation is necessary for healthy formula-fed, full-term infants.''All parents desire to provide the best possible nutrition for their infant. As such, some parents prefer organic and non-GMO formulas. This is an individual decision, but there is little science to support these types in lieu of traditional formula choices. Similarly, some parents believe incorrectly that goat milk is an appropriate source of human (infant, children, and adult) nutrition. Unfortunately, goat milk is deficient in iron, folate, vitamins C and D, thiamine (vitamin B-1), niacin (vitamin B-3), ''vitamin B-6'', and pantothenic acid. Goat milk may also ''stress'"" a newborn's kidneys, resulting in metabolic acidosis.""   Milk-based formulas are prepared from cow milk with added vegetable oils, vitamins, minerals, and iron. These formulas are suitable for most healthy full-term infants and should be the feeding of choice when breastfeeding is not used, or is stopped before 1 year of age. Soy-based formulas are made from soy protein with added vegetable oils (for fat calories) and corn syrup and/or sucrose (for carbohydrate). These formulas are suitable for infants who cannot tolerate the lactose (lactose intolerant, see below) in most milk-based formulas or who are allergic to the whole protein in cow milk and milk-based formulas. The American Academy of Pediatrics recommends the use of soy formulas for the above infants as well as for infants of parents seeking a vegetarian-based diet for a term infant. These formulas are not recommended for low-birth-weight or preterm infants or for the prevention of colic or allergies. There are special formulas for low-birth-weight (LBW) infants, low-sodium formulas for infants that need to restrict salt intake, and ""predigested"" protein formulas for infants who cannot tolerate or are allergic to the whole proteins (casein and whey) in cow milk and milk-based formulas."
"So, what types of formula should parents give to their babies?"," Most infants and children will thrive on a cow-milk-based, lactose-containing formula such as Similac (Abbott Nutrition), Enfamil (Mead Johnson Pharmaceuticals), or Good Start (Nestle). There are a number of smaller companies that produce routine application formulas that may be sold at larger stores as well as a number of big box stores (for example, Costco) that market their own proprietary formulas. Some infants may be lactose intolerant (not allergic) and will better tolerate a lactose-free milk-based formula such as Enfamil Lactofree (Mead Johnson Pharmaceuticals) or Similac Lactose-Free (Abbott Nutrition). For children who are recovering from infectious diarrhea and gastroenteritis, the short-term use of lactose-free formulas may help decrease cramps and diarrhea. This should only be a temporary change, and reintroduction to standard formulas is recommended. Some parents of lactose-intolerant infants may prefer to use soy-protein-based formulas such as Isomil (Abbott Nutrition), Prosobee (Mead Johnson Pharmaceuticals), and Allsoy (Nestle). Infants who are allergic to cow-milk protein can also use soy-based formulas. For infants who are allergic to cow-milk protein and soy protein, the ""predigested"" protein formulas including Pregestimil (Mead Johnson), Nutramigen (Mead Johnson), and Alimentum (Abbott Nutrition) can be used. Unique medical conditions may require a specific formula recommendation by the pediatrician. This applies to children with some common genetic deficiencies such as phenylketonuria (PKU) and for premature and low-birth-weight infants. Generic infant formulas are also available and are often made by the same manufacturers that produce the brand name products. Whether you are considering brand name or generic products, check the expiration dates on the packages, and compare ingredient lists to be sure you are purchasing products with the same ingredients. Homemade infant formulas are not recommended."
Can I make my own infant formula?,"""The U.S. Food and Drug administration (FDA) and the American Academy of Pediatrics (AAP) recommend against homemade infant formulas. This is due to the fact that these formulas do not meet all of an infant's nutritional needs. In addition, cow-milk protein that has not been cooked or processed appropriately is difficult for an infant to digest and may damage an infant's immature kidneys and/or intestines, causing ""'anemia'"" from bleeding into the bowel movements. Today's ""'infant formula'' is a very controlled, state-of-the-art product that cannot be duplicated at home.' "
Introduction to lumbar spinal fusion,"'The lumbar spine is the lower portion of the spine found at the center of the curve of the low back, below the rib cage. This area can be a common source of pain. ''Low back pain'' is the second most common reason for visits to the family physician, behind the ''common cold''. As people become older, various changes occur in the lumbar spine that can cause pain. In most cases these changes are due to normal ''degenerative arthritis'' (wear of cartilage over time). The physician must also rule out other more serious conditions including ''tumor'', infection, ''scoliosis'' (curvature of the spine), ''spondylolisthesis'' (slippage of one spinal bone on another), or ''fracture''.''Fortunately, most patients with ''low back pain'' will have improvement in their symptoms regardless of treatment within six weeks. During that time the physician has various treatment options including medications, physical therapy, or injections that can help ease the symptoms. Some of those patients that do not improve after six to 12 weeks may be candidates for surgery. The spine surgeon has different types of surgical options available based on the specific cause of pain. ' "
What is lumbar spinal fusion?,"'Lumbar spinal fusion is an operation that causes the vertebrae (bones of the spine) in the lower back to grow together. The goal of the lumbar fusion is to have the two vertebrae fuse (grow solidly together) so that there is no longer any motion between them. Removing the intervertebral disc (cushion between the bones) or ''bone spurs'' can reduce some of the pressure on the nerves, helping to reduce pain. Additionally, by fusing the two vertebrae together, this may stop the formation of bone spurs at that location, further reducing pain and potential nerve injury. ''There are many different specific techniques to try to fuse the vertebrae together. The surgery can be performed either through an incision in the back, the abdomen, or a combination of both. In many cases metal screws and rods are placed from the back into the bones to hold them in position while the fusion occurs. During an interbody fusion, the surgeon removes the intervertebral disc and places either a bone graft or a metal or ''plastic'' cage, or a combination of these in its place. The decision on what type of fusion is best for each patient is based on their specific complaints and the cause of symptoms. Spinal fusion can be very effective in the properly selected patient.'  "
